product_id,name,product_type,sku,price,min_price,max_price,qty,collection_id,collection,category,category_name,store_code,gender
109209,Men's Wedding Ring Magic Shield 8 mm,wedding_ring,GWD-H1002-8-M,1019.000000,407.000000,10232.000000,1,4524,celtic,690,Men’s Wedding Rings,glgb,men
95689,Men's Ring Immortal Passion 10mm,wedding_ring,GWD-T210340,1791.000000,443.000000,17984.000000,1,4090,twinset,0,,glgb,men
107414,Women's Wedding Ring Alluring Safety 5 mm,wedding_ring,GWD-L-3200-5-W,1093.000000,437.000000,11019.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
103014,Women's Anklet Aklesia,anklet,Aklesia,950.000000,522.000000,8198.000000,1,,,752,Anklets,glgb,women
90594,Women's Wedding Ring Pretty Luck Basic,wedding_ring,DSC_3837-WOMEN,761.000000,342.000000,5791.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
106976,Men's Ring Golden Dream 8 mm,wedding_ring,GWD-H14319255-M,900.000000,360.000000,9037.000000,1,4090,twinset,0,,glgb,men
103069,GLAMIRA Ring Earldina,ring,Earldina,688.000000,481.000000,5926.000000,1,1289,heart,27,Rings,glgb,women
98155,Men's Wedding Ring Unique Promise 4 mm,wedding_ring,GWD-S3100-M,502.000000,146.000000,5040.000000,1,164,simple,690,Men’s Wedding Rings,glgb,men
88175,Women's Wedding Ring Serenity Lights,wedding_ring,NT163,1081.000000,486.000000,4225.000000,1,4295,fancy,689,Women’s Wedding Rings,glgb,women
93405,Men's Wedding Ring Classic Tune 5 mm,wedding_ring,GWD13940-5,722.000000,168.000000,7975.000000,1,159,classic,690,Men’s Wedding Rings,glgb,men
100456,Wedding Ring Adore Visual 5 mm,wedding_ring,DAW-007-5,1512.000000,419.000000,16241.000000,1,4396,memoire,688,Wedding Rings,glgb,False
107894,Wedding Ring Exotic Air 4 mm,wedding_ring,GWD-L-20000-4,870.000000,348.000000,8776.000000,1,164,simple,688,Wedding Rings,glgb,False
98686,Wedding Ring Elegant Reflection 5 mm,wedding_ring,GWD-S4011-5,1374.000000,400.000000,13849.000000,1,164,simple,688,Wedding Rings,glgb,False
88911,Wedding Ring Fantastic Ribbon Basic,wedding_ring,FLY2023/FLY2024,2096.000000,943.000000,6477.000000,1,4295,fancy,688,Wedding Rings,glgb,False
104193,Women's Earring Francess,earring,francess,609.000000,424.000000,6255.000000,1,5299,cabochon,602,Earrings,glgb,women
106621,Wedding Ring Elegant Gift 6 mm,wedding_ring,GWD-H14319125,1290.000000,516.000000,13059.000000,1,4090,twinset,688,Wedding Rings,glgb,False
105471,Women's Ring Sense Mira 10 mm,wedding_ring,GWD-N1086-10-W,949.000000,379.000000,10052.000000,1,4090,twinset,0,,glgb,women
90837,Engagement Ring Alina 0.25 crt,ring,D33717-1-25,521.000000,385.000000,10623.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
99588,Men's Earring Leonid,earring,MER-044,184.000000,143.000000,1380.000000,1,5256,studs,746,Earrings,glgb,men
97694,GLAMIRA Flower Pendant Daria,pendant,WSP-121,302.000000,241.000000,2388.000000,1,4716,flower,601,Necklaces,glgb,women
96727,Women's ring Alluring Meeting 10mm,wedding_ring,GWD-E10360,953.000000,256.000000,10401.000000,1,4297,exclusive,0,,glgb,women
93200,Women's Ring Classic Progress 2.5 mm,wedding_ring,GWD18120,312.000000,112.000000,2476.000000,1,159,classic,0,,glgb,women
100487,Men's Ring Exotic Night 10 mm,wedding_ring,DAW-009-10M,1441.000000,399.000000,14470.000000,1,4396,memoire,0,,glgb,men
106107,Splendid Lucy 8 mm,wedding_ring,GWD-H14319004,1593.000000,637.000000,16080.000000,1,4090,twinset,0,,glgb,False
103784,Wedding Ring Heavenly Style 5 mm,wedding_ring,GWD-H6818033,1317.000000,539.000000,14126.000000,1,4090,twinset,688,Wedding Rings,glgb,False
105707,Men's Wedding Ring Pretty Shade 6 mm,wedding_ring,GWD-N1069-6-M,705.000000,282.000000,7078.000000,1,4291,vintage,690,Men’s Wedding Rings,glgb,men
88244,Men's Wedding Ring Alluring Cell,wedding_ring,TWN368,774.000000,348.000000,1586.000000,1,4396,memoire,690,Men’s Wedding Rings,glgb,men
88093,Women's Wedding Ring Alluring City,wedding_ring,FLY295,474.000000,213.000000,2309.000000,1,4396,memoire,689,Women’s Wedding Rings,glgb,women
97765,GLAMIRA Drop Pendant Sulanks,pendant,SULANKS,314.000000,251.000000,2478.000000,1,4378,fashion,601,Necklaces,glgb,women
96237,Men's Wedding Ring Amazing Fate 6 mm,wedding_ring,GWD-T120905-6M,1066.000000,302.000000,10704.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
101331,Men's Ring Colossus,ring,MRI-021,1587.000000,888.000000,13437.000000,1,4378,fashion,617,Rings,glgb,men
98564,Bright Maze 10 mm,wedding_ring,TWIST-001-10,2907.000000,805.000000,30355.000000,1,4297,exclusive,0,,glgb,False
106377,Women's Wedding Ring Infinite Choice 8 mm,wedding_ring,GWD-H14319057-W,826.000000,330.000000,9034.000000,1,4291,vintage,689,Women’s Wedding Rings,glgb,women
110795,Women's Necklace Malena,pendant,malena,649.000000,528.000000,61372.000000,1,5243,premium,601,Necklaces,glgb,women
100093,Women's Earring Duhter,earring,Duhter,527.000000,337.000000,9013.000000,1,5256,studs,602,Earrings,glgb,women
94845,Attractive Crimp 10mm,wedding_ring,GWD-T10760,3077.000000,984.000000,30967.000000,1,4090,twinset,0,,glgb,False
103361,GLAMIRA Ring Jocarol,ring,Jocarol,970.000000,679.000000,88903.000000,1,5240,big_stone,27,Rings,glgb,women
111174,Men's Wedding Ring Confident Blaze 8 mm,wedding_ring,gwd-h10001-8-M,1334.000000,600.000000,2816.000000,1,5247,wood_&_carbon,690,Men’s Wedding Rings,glgb,men
107585,Men's Ring Amazing Romance 10 mm,wedding_ring,GWD-L-3800-10-M,1085.000000,434.000000,10895.000000,1,4090,twinset,0,,glgb,men
95528,GLAMIRA Ring Flavia,ring,GLNR290,1061.000000,636.000000,8095.000000,1,1289,heart,27,Rings,glgb,women
99521,Men's Ring Sense Muse 8 mm,wedding_ring,GWD-M1038-8-M,937.000000,357.000000,9408.000000,1,4396,memoire,0,,glgb,men
108975,Magic Choice 10 mm,wedding_ring,GWD-H1056-10,2085.000000,834.000000,21016.000000,1,4291,vintage,0,,glgb,False
95856,Men's Wedding Ring Charming Beauty 6mm,wedding_ring,GWD-T211810,998.000000,291.000000,10021.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
106678,Wedding Ring Gorgeous Glory 6 mm,wedding_ring,GWD-H14319145,1290.000000,516.000000,13022.000000,1,4090,twinset,688,Wedding Rings,glgb,False
84791,Engagement Ring Brielle,ring,G100540,560.000000,392.000000,4932.000000,1,4297,exclusive,605,Engagement Rings,glgb,women
100248,Fantastic Waves 10 mm,wedding_ring,FCW-008-10,2752.000000,783.000000,29596.000000,1,4295,fancy,0,,glgb,False
99113,Women's Ring Attractive Sky 8 mm,wedding_ring,GWD-M1006-8-W,819.000000,268.000000,9439.000000,1,4396,memoire,0,,glgb,women
109558,Women's Earring Kiersten,earring,Kiersten,1285.000000,771.000000,12891.000000,1,5473,drops_&_dangle,602,Earrings,glgb,women
109509,Women's Pendant Rosemary,pendant,rosemary,451.000000,306.000000,4467.000000,1,1289,heart,601,Necklaces,glgb,women
102803,Women's Pendant Lenabelle Ø6 mm,pendant,Lenabelle-6-mm,552.000000,414.000000,6744.000000,1,4661,pearl,764,PEARL's Necklaces,glgb,False
99142,Women's Ring Embrace Certain 8 mm,wedding_ring,GWD-M1012-8-W,788.000000,258.000000,8521.000000,1,4396,memoire,0,,glgb,women
87932,Men's Wedding Ring Universe Lyra,wedding_ring,TWN1196,696.000000,313.000000,1426.000000,1,4396,memoire,690,Men’s Wedding Rings,glgb,men
103233,GLAMIRA Ring Charlese,ring,ROE-002,526.000000,405.000000,8520.000000,1,5248,initial_&_name,27,Rings,glgb,women
91888,Women's Pendant Derius,pendant,PND21-6,274.000000,191.000000,2933.000000,1,4661,pearl,764,PEARL's Necklaces,glgb,women
98785,Men's Wedding Ring Pure Love 4 mm,wedding_ring,GWD-S4008-4-M,471.000000,116.000000,4728.000000,1,164,simple,690,Men’s Wedding Rings,glgb,men
94886,Men's Wedding Ring Brilliant Set,wedding_ring,GWD-T11070,810.000000,206.000000,8134.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
94986,Women's ring White Daisy 8mm,wedding_ring,GWD-T11960,1203.000000,351.000000,12232.000000,1,4090,twinset,0,,glgb,women
87976,Men's Wedding Ring Infinite Love,wedding_ring,FLY118-2,807.000000,363.000000,1654.000000,1,4396,memoire,690,Men’s Wedding Rings,glgb,men
108245,Men's Wedding Ring Endless Love 8 mm,wedding_ring,GWD-L-22000-8-M,886.000000,364.000000,8897.000000,1,4295,fancy,690,Men’s Wedding Rings,glgb,men
105349,Wedding Ring Mystic Core 6 mm,wedding_ring,GWD-N1078-6,1291.000000,516.000000,13439.000000,1,4090,twinset,688,Wedding Rings,glgb,False
105265,Extreme Line 8 mm,wedding_ring,GWD-N1052-8,1653.000000,661.000000,17232.000000,1,4090,twinset,0,,glgb,False
108416,Florid Dream 10 mm,wedding_ring,GWD-L-7700-FD-10,2004.000000,801.000000,20547.000000,1,4090,twinset,0,,glgb,False
107321,Bright Core 10 mm,wedding_ring,GWD-L-4200-10,1965.000000,786.000000,20465.000000,1,4090,twinset,0,,glgb,False
93301,Wedding Ring Classic Search,wedding_ring,GWD18690,1336.000000,427.000000,11561.000000,1,159,classic,688,Wedding Rings,glgb,False
103801,Women's ring Romantic Geometry 8 mm,wedding_ring,GWD-H6818039-W,903.000000,299.000000,9154.000000,1,4090,twinset,0,,glgb,women
103986,Women's Pendant Aberama,pendant,aberama,378.000000,288.000000,3541.000000,1,5299,cabochon,601,Necklaces,glgb,women
96449,Engagement Ring Malle,ring,MALLE,718.000000,502.000000,48459.000000,1,5171,classic_solitaire,605,Engagement Rings,glgb,women
93342,Classic Mood 2mm,wedding_ring,GWD18980,533.000000,139.000000,5918.000000,1,159,classic,0,,glgb,False
105144,Women's Ring Noble Soul 8 mm,wedding_ring,GWD-N1036-8-W,791.000000,316.000000,8025.000000,1,4090,twinset,0,,glgb,women
108990,Women's Wedding Ring Glittering Beauty,wedding_ring,GWD-H1001-5-W,696.000000,278.000000,7279.000000,1,164,simple,689,Women’s Wedding Rings,glgb,women
106400,Men's Wedding Ring Pure Choice 6 mm,wedding_ring,GWD-N1136-6-M,698.000000,279.000000,7009.000000,1,4291,vintage,690,Men’s Wedding Rings,glgb,men
111236,Confident Earth 10 mm,wedding_ring,gwd-h10016-10,1541.000000,693.000000,3464.000000,1,5247,wood_&_carbon,0,,glgb,False
98302,GLAMIRA Pendant Eldeya,pendant,WSP-066,240.000000,199.000000,1923.000000,1,4378,fashion,601,Necklaces,glgb,women
100361,Men's Wedding Ring Wondrous Embroidery 6 mm,wedding_ring,FCW-018-6M,843.000000,233.000000,8464.000000,1,4396,memoire,690,Men’s Wedding Rings,glgb,men
92766,Classic Step 7mm,wedding_ring,GWD11260,2077.000000,424.000000,22970.000000,1,159,classic,0,,glgb,False
110339,GLAMIRA Natural Pendant G,pendant,Natural-G,359.000000,336.000000,631.000000,1,4574,initials,601,Necklaces,glgb,False
96034,Women's Wedding Ring Immortal Trust 5 mm,wedding_ring,GWD-T44005-W,743.000000,200.000000,7613.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
110768,GLAMIRA Bracelet Liza 16 cm,bracelet,TK-12-BR-16,1518.000000,1518.000000,11746.000000,1,5167,tennis_bracelet,0,,glgb,women
92680,Classic Gaze 9mm,wedding_ring,GWD10790,2689.000000,529.000000,29845.000000,1,159,classic,0,,glgb,False
106476,Men's Wedding Ring Bright Line 6 mm,wedding_ring,GWD-H14319083-M,685.000000,274.000000,6878.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
109543,Women's Earring Amador,earring,Amador,1542.000000,1002.000000,25910.000000,1,5473,drops_&_dangle,602,Earrings,glgb,women
92219,Engagement Ring Nery 1.0 crt,ring,model-3-1.0-crt,839.000000,545.000000,94494.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
108988,Women's Ring Amazing Flow 8 mm,wedding_ring,GWD-H1000-8-W,705.000000,282.000000,7398.000000,1,4090,twinset,0,,glgb,women
104612,Women's Pendant Kailen,pendant,kailen,358.000000,255.000000,3812.000000,1,5299,cabochon,601,Necklaces,glgb,women
109288,Men's Ring Magic Dream 3 mm,wedding_ring,GWD-H1022-3-M,411.000000,164.000000,4006.000000,1,4295,fancy,0,,glgb,men
106382,Women's Ring Infinite Choice 10 mm,wedding_ring,GWD-H14319058-W,1001.000000,400.000000,10844.000000,1,4291,vintage,0,,glgb,women
103326,Engagement Ring Vendela,ring,Vendela,688.000000,502.000000,93429.000000,1,4297,exclusive,605,Engagement Rings,glgb,women
98922,Men's Wedding Ring Charming Filirt 4 mm,wedding_ring,GWD-S4015-M,511.000000,173.000000,5129.000000,1,164,simple,690,Men’s Wedding Rings,glgb,men
91168,Kid's Pendant Cherubic,pendant,Pendant-6,623.000000,623.000000,4795.000000,1,5157,symbols,61,Necklaces,glgb,False
97643,GLAMIRA Flower Pendant Nemesis,pendant,Nemesis,587.000000,469.000000,4525.000000,1,5294,star,601,Necklaces,glgb,women
102479,Women's Bracelet Sycamore,bracelet,WBCL-051,568.000000,408.000000,6882.000000,1,5168,chain_bracelet,624,Bracelets,glgb,women
92703,Wedding Ring Classic Shield,wedding_ring,GWD11010,1642.000000,359.000000,5125.000000,1,159,classic,688,Wedding Rings,glgb,False
93076,Women's Wedding Ring Classic Sparkle,wedding_ring,GWD17450,778.000000,233.000000,6094.000000,1,159,classic,689,Women’s Wedding Rings,glgb,women
100622,Kid's Earring Cocadas,earring,KIE-037,467.000000,336.000000,3502.000000,1,5157,symbols,63,Earrings,glgb,False
99726,Men's Wedding Ring Universe Jupiter 6 mm,wedding_ring,GWD-MA018-M,862.000000,251.000000,8655.000000,1,4291,vintage,690,Men’s Wedding Rings,glgb,men
104734,Wedding Ring Unique Dream 4 mm,wedding_ring,GWD-N1008-4,856.000000,342.000000,8663.000000,1,4090,twinset,688,Wedding Rings,glgb,False
102119,Kid's Bracelet Quillie,bracelet,KIDB-034,271.000000,230.000000,2054.000000,1,5248,initial_&_name,58,Bracelets,glgb,False
111385,Women's Bracelet Jerica - Scorpio,bracelet,jerica-scorpio,632.000000,442.000000,4827.000000,1,5248,initial_&_name,754,Initial & Name Bracelets,glgb,women
97275,Ornate Beauty 10 mm,wedding_ring,GWD-V2310,2837.000000,765.000000,29097.000000,1,4291,vintage,0,,glgb,False
96024,Men's Ring Natural Glitter 8 mm,wedding_ring,GWD-T43008-M,1414.000000,381.000000,14199.000000,1,4090,twinset,0,,glgb,men
101801,Men's Ring Silver Devotion,wedding_ring,1003-MEN,47.000000,47.000000,47.000000,1,4382,silver_design,0,,glgb,men
90826,Engagement Ring Alexis 0.03crt,ring,G100665-003,467.000000,303.000000,3589.000000,1,5171,classic_solitaire,605,Engagement Rings,glgb,women
103732,Women's Wedding Ring Dazzling Molly 6 mm,wedding_ring,GWD-H6818016-W,677.000000,270.000000,7126.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
105940,Women's Ring Universe Rhyme 8 mm,wedding_ring,GWD-N1111-8-W,791.000000,316.000000,8062.000000,1,4090,twinset,0,,glgb,women
108865,Wedding Ring Pretty Wake 6 mm,wedding_ring,GWD-H1023-6,1271.000000,508.000000,12876.000000,1,4090,twinset,688,Wedding Rings,glgb,False
103909,GLAMIRA Ring Kenina,ring,kenina,623.000000,467.000000,6765.000000,1,5299,cabochon,27,Rings,glgb,women
96288,Men's Ring Alluring Scense 8 mm,wedding_ring,GWD-T120903-8M,1336.000000,370.000000,13416.000000,1,4090,twinset,0,,glgb,men
107652,Men's Ring Romantic Road 8 mm,wedding_ring,GWD-L-5500-8-M,902.000000,360.000000,9057.000000,1,4090,twinset,0,,glgb,men
89529,Women's Earring Polly,earring,E201412,513.000000,384.000000,19530.000000,1,5473,drops_&_dangle,602,Earrings,glgb,women
100868,Kid's Pendant Sancia,pendant,KIP-154,122.000000,103.000000,1038.000000,1,4716,flower,61,Necklaces,glgb,False
90778,Bridal Set Fashionable,-1,D29002-2-SET,1324.000000,926.000000,17141.000000,1,,,625,Bridal Set,glgb,women
98328,Engagement Ring Gioconda,ring,ERD-021,937.000000,627.000000,12406.000000,1,5170,design_solitaire,605,Engagement Rings,glgb,women
104053,Women's Earring Nadilee,earring,Nadilee,408.000000,265.000000,12262.000000,1,5473,drops_&_dangle,602,Earrings,glgb,women
99758,Cufflink Tilian,cufflink,MCUF-024,1486.000000,861.000000,11605.000000,1,4378,fashion,54,Cufflinks,glgb,men
84888,GLAMIRA Ring Flora,ring,G100180,1114.000000,824.000000,9530.000000,1,4395,swing,27,Rings,glgb,women
104727,Women's Wedding Ring Unique Happiness 6 mm,wedding_ring,GWD-N1007-6-W,606.000000,242.000000,6176.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
85690,Women's Wedding Ring Romantic Memory ,wedding_ring,TWN1527-9,420.000000,189.000000,1590.000000,1,4297,exclusive,689,Women’s Wedding Rings,glgb,women
100675,Kid's Earring Olaf,earring,KIE-090,355.000000,284.000000,2662.000000,1,5155,animals,63,Earrings,glgb,False
111195,Men's Wedding Ring Confident Connection 5 mm,wedding_ring,gwd-h10046-5-M,1008.000000,453.000000,2066.000000,1,5247,wood_&_carbon,690,Men’s Wedding Rings,glgb,men
90240,Women's Earring Kyra,earring,GD13,595.000000,469.000000,4964.000000,1,5473,drops_&_dangle,602,Earrings,glgb,women
105013,Natural Treasure 8 mm,wedding_ring,GWD-N1033-8,1711.000000,684.000000,17592.000000,1,4090,twinset,0,,glgb,False
91188,GLAMIRA Brooch Elica,brooch,BR2,678.000000,542.000000,5571.000000,1,,,645,Brooch,glgb,women
111191,Confident Butterfly 10 mm,wedding_ring,gwd-h10004-10,3039.000000,1367.000000,6552.000000,1,5247,wood_&_carbon,0,,glgb,False
96424,Wedding Ring White Magic 6 mm,wedding_ring,GWD-T120922-6,1927.000000,562.000000,19836.000000,1,4090,twinset,688,Wedding Rings,glgb,False
103250,GLAMIRA Ring Jobina,ring,ROE-019,475.000000,380.000000,3764.000000,1,5248,initial_&_name,27,Rings,glgb,women
90951,Engagement Ring Clara 0.25crt,ring,G100675-24,734.000000,499.000000,6379.000000,1,4620,tension,605,Engagement Rings,glgb,women
103099,GLAMIRA Ring Adsila,ring,adsila,625.000000,450.000000,5407.000000,1,4378,fashion,27,Rings,glgb,women
109619,Women's Pendant Eron,pendant,eron,282.000000,197.000000,2456.000000,1,1289,heart,601,Necklaces,glgb,women
107694,Women's Wedding Ring Mystic Glam 6 mm,wedding_ring,GWD-L-7100-6-W,611.000000,244.000000,6398.000000,1,4291,vintage,689,Women’s Wedding Rings,glgb,women
104469,Women's Earring Terrale,earring,terrale,1298.000000,945.000000,18515.000000,1,5299,cabochon,602,Earrings,glgb,women
95752,Women's ring Immortal Energy 10mm,wedding_ring,GWD-T210780,1508.000000,384.000000,15296.000000,1,4090,twinset,0,,glgb,women
103011,Women's Anklet Adestria,anklet,Adestria,783.000000,485.000000,7617.000000,1,,,752,Anklets,glgb,women
92958,Women's Wedding Ring Classic Tune 4 mm,wedding_ring,GWD13990,496.000000,129.000000,5798.000000,1,159,classic,689,Women’s Wedding Rings,glgb,women
97372,Men's Ring Bellanca,ring,Bellanca,693.000000,471.000000,5322.000000,1,4378,fashion,617,Rings,glgb,men
96032,Wedding Ring Immortal Trust 5 mm,wedding_ring,GWD-T44005,1602.000000,432.000000,16240.000000,1,4090,twinset,688,Wedding Rings,glgb,False
89513,Cufflink Apollo,cufflink,CL20018,747.000000,597.000000,48939.000000,1,4378,fashion,54,Cufflinks,glgb,men
106404,Wedding Ring Shining Element 5 mm,wedding_ring,GWD-H14319063,1121.000000,448.000000,11361.000000,1,4090,twinset,688,Wedding Rings,glgb,False
107131,Women's Ring Attractive Miracle 8 mm,wedding_ring,GWD-L-1300-8-W,766.000000,306.000000,7889.000000,1,4090,twinset,0,,glgb,women
92889,Classic Tour 3mm,wedding_ring,GWD11860,784.000000,205.000000,8912.000000,1,159,classic,0,,glgb,False
102630,GLAMIRA Brooch Kenaberly,brooch,Kenaberly,450.000000,360.000000,3553.000000,1,,,645,Brooch,glgb,women
93493,Men's Ring Classic Song 7mm,wedding_ring,GWD19270,1090.000000,222.000000,12040.000000,1,159,classic,0,,glgb,men
88713,Men's Wedding Ring Mystic Sunshine,wedding_ring,ANT118,1038.000000,467.000000,2127.000000,1,4291,vintage,690,Men’s Wedding Rings,glgb,men
100184,Kid's Ring Thomdic,ring,KDR-055,282.000000,234.000000,2115.000000,1,5157,symbols,62,Rings,glgb,False
101624,Kid's Earring Balmiris,earring,KIDE-061,232.000000,162.000000,1821.000000,1,1289,heart,63,Earrings,glgb,False
93075,Classic Rule 2 mm,wedding_ring,GWD14800,531.000000,139.000000,5903.000000,1,159,classic,0,,glgb,False
92452,Women's Earring Taylor,earring,Earring-19,1289.000000,1031.000000,10741.000000,1,5474,huggies_&_hoops,602,Earrings,glgb,women
110466,Men's Pendant Stewart,pendant,Men-Stewart,1336.000000,935.000000,10046.000000,1,5157,symbols,849,Necklaces,glgb,men
101769,Couple's Promise Ring Eternal Luxury,wedding_ring,S3293,95.000000,95.000000,95.000000,1,4382,silver_design,16,Promise Rings,glgb,False
98346,GLAMIRA Ring Giovanna,ring,Giovanna,917.000000,623.000000,7197.000000,1,1289,heart,27,Rings,glgb,women
108542,Men's Wedding Ring Brilliant Element 5 mm,wedding_ring,GWD-L-8600-5-M,595.000000,238.000000,5973.000000,1,4291,vintage,690,Men’s Wedding Rings,glgb,men
111369,GLAMIRA Earring Lashay O,earring,Lashay-O,283.000000,212.000000,2122.000000,1,5256,studs,602,Earrings,glgb,women
85773,Women's Wedding Ring Amazing Serenity,wedding_ring,TWN1581-9,707.000000,318.000000,1590.000000,1,4090,twinset,689,Women’s Wedding Rings,glgb,women
103671,GLAMIRA Ring Graceland,ring,graceland,786.000000,601.000000,8840.000000,1,5299,cabochon,27,Rings,glgb,women
95649,GLAMIRA Necklace Nacin,necklace,Nacin,312.000000,284.000000,2463.000000,1,4378,fashion,601,Necklaces,glgb,women
98800,Men's Wedding Ring Elegant Reflection 5 mm,wedding_ring,GWD-S4011-5-M,721.000000,210.000000,7239.000000,1,164,simple,690,Men’s Wedding Rings,glgb,men
99696,Men's Ring Florid Cover 10 mm,wedding_ring,GWD-MA004-10-M,1626.000000,427.000000,16328.000000,1,4291,vintage,0,,glgb,men
80390,Wedding Ring Bright Sun,wedding_ring,B5843/B5843,1798.000000,809.000000,13485.000000,1,4292,twist,688,Wedding Rings,glgb,False
102561,Engagement Ring Dobrila,ring,Dobrila,720.000000,453.000000,37616.000000,1,4297,exclusive,605,Engagement Rings,glgb,women
97345,Men's ring Dazzling Crash 10 mm,wedding_ring,GWD-V5002-10M,1777.000000,427.000000,17843.000000,1,4291,vintage,0,,glgb,men
95219,Engagement Ring Clariss 2.0crt,ring,Clariss-2.0crt,816.000000,554.000000,119442.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
105494,Women's Ring Marvelous Soul 8 mm,wedding_ring,GWD-N1057-8-W,793.000000,317.000000,8205.000000,1,4090,twinset,0,,glgb,women
99235,Men's Ring Heavenly Desire 8 mm,wedding_ring,GWD-M1019-8-M,870.000000,285.000000,8736.000000,1,4396,memoire,0,,glgb,men
96673,GLAMIRA Ring Tortilla,ring,Tortilla,327.000000,271.000000,3307.000000,1,4110,eternity,27,Rings,glgb,women
102953,Women's Earring Azurine,earring,AZURINE,519.000000,384.000000,5134.000000,1,5256,studs,602,Earrings,glgb,women
103945,Women's Pendant Milessa,pendant,milessa,341.000000,259.000000,73299.000000,1,5170,design_solitaire,601,Necklaces,glgb,women
110112,GLAMIRA Bracelet Glory,bracelet,glory,1219.000000,976.000000,9931.000000,1,,,815,Dreamy Hues,glgb,women
91224,Cufflink Rudy,cufflink,CUFF27,1482.000000,1111.000000,11115.000000,1,4378,fashion,54,Cufflinks,glgb,men
99770,Cufflink Arnulf,cufflink,MCUF-036,1355.000000,921.000000,10162.000000,1,4378,fashion,54,Cufflinks,glgb,men
97417,Women's Pendant Juterike,pendant,Juterike,231.000000,196.000000,2315.000000,1,5170,design_solitaire,601,Necklaces,glgb,women
90291,Bridal Set Elegance,ring,D31696-2-SET,1286.000000,900.000000,12197.000000,1,,,625,Bridal Set,glgb,women
90505,Men's Wedding Ring Immortal Hard,wedding_ring,DSC_3886-MEN,864.000000,388.000000,6480.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
108401,Men's Wedding Ring Exciting Light 6 mm,wedding_ring,GWD-L-7500-6-M,752.000000,300.000000,7551.000000,1,164,simple,690,Men’s Wedding Rings,glgb,men
101644,Kid's Earring Dalita,earring,KIDE-081,195.000000,136.000000,1620.000000,1,5157,symbols,63,Earrings,glgb,False
101553,GLAMIRA Earring Mishel 25 mm,earring,MISHEL-25M,969.000000,532.000000,7267.000000,1,5160,hoops_&_huggies,602,Earrings,glgb,women
85879,Wedding Ring Golden Star,wedding_ring,ANT228-9/ANT228-9,2598.000000,1169.000000,5325.000000,1,4297,exclusive,688,Wedding Rings,glgb,False
103335,Engagement Ring Roselyn,ring,ROSELYN,373.000000,287.000000,90782.000000,1,4375,solitaire_pave,605,Engagement Rings,glgb,women
96902,Men's Wedding Ring Dynamic Structure,wedding_ring,GWD-E11340,682.000000,272.000000,6848.000000,1,4297,exclusive,690,Men’s Wedding Rings,glgb,men
97479,Kid's Necklace Assunta,necklace,EPK-04,194.000000,199.000000,1591.000000,1,5155,animals,61,Necklaces,glgb,False
98088,Men's Wedding Ring White Innocence 5 mm,wedding_ring,GWD-S2905-M,554.000000,221.000000,5562.000000,1,164,simple,690,Men’s Wedding Rings,glgb,men
103502,Engagement Ring Shanifa,ring,Shanifa,737.000000,552.000000,110558.000000,1,5169,side-stone,605,Engagement Rings,glgb,women
91315,Men's Wedding Ring Ornate Life Basic,wedding_ring,DSC_7901,651.000000,292.000000,5028.000000,1,4291,vintage,690,Men’s Wedding Rings,glgb,men
85281,Men's Wedding Ring Bright Honey,wedding_ring,D1112/,541.000000,243.000000,4057.000000,1,4297,exclusive,690,Men’s Wedding Rings,glgb,men
103601,GLAMIRA Ring Hamania,ring,hamania,746.000000,584.000000,9688.000000,1,5299,cabochon,27,Rings,glgb,women
109300,Men's Wedding Ring Magic Love 6 mm,wedding_ring,GWD-H1025-6-M,672.000000,268.000000,6748.000000,1,4090,twinset,690,Men’s Wedding Rings,glgb,men
111229,Women's Wedding Ring Confident Earth 6 mm,wedding_ring,gwd-h10016-6-W,702.000000,315.000000,1587.000000,1,5247,wood_&_carbon,689,Women’s Wedding Rings,glgb,women
100252,Men's Ring Sensual Corona 10 mm,wedding_ring,FCW-009-10M,1176.000000,470.000000,8820.000000,1,4295,fancy,0,,glgb,men
101353,Men's Ring Blasius,ring,MRI-043,2360.000000,1298.000000,18525.000000,1,4378,fashion,617,Rings,glgb,men
98711,Women's Wedding Ring Romantic Kiss 4 mm,wedding_ring,GWD-S4004-W,493.000000,121.000000,4989.000000,1,164,simple,689,Women’s Wedding Rings,glgb,women
97559,GLAMIRA Cube Necklace Semoress,pendant,Hermes,191.000000,187.000000,1555.000000,1,4378,fashion,601,Necklaces,glgb,women
85945,Wedding Ring Attractive Sky Basic,wedding_ring,TWN759-9/TWN760-9,1721.000000,1721.000000,6934.000000,1,4396,memoire,688,Wedding Rings,glgb,False
